AQIID,CityID,Date,AQI,AQICategory,PM2_5,PM10,CO_mg_m3,NO2_ug_m3,SO2_ug_m3,O3_ug_m3
3140,9,2026-02-19,140,Poor,66.8,117.5,0.42,32.1,13.5,34.5
3141,9,2026-02-20,182,Poor,74.9,129.1,1.55,42.2,17.5,27.4
3142,9,2026-02-21,131,Poor,62.7,87.9,0.74,19.3,2.8,2
3143,9,2026-02-22,129,Poor,64.7,106.2,1.04,36.8,8.4,36.5
3144,9,2026-02-23,199,Poor,106.3,183.4,1.18,54.4,15.7,24.0
3145,9,2026-02-24,199,Poor,119.2,181.2,1.41,27.5,3.9,10.5
3146,9,2026-02-25,195,Poor,107.2,162.2,0.83,39.7,14.7,21.3
3147,9,2026-02-26,168,Poor,77.0,135.5,0.2,28.1,14.0,14.9
3148,9,2026-02-27,183,Poor,99.6,154.8,1.12,11.9,10.4,28.3
3149,9,2026-02-28,167,Poor,67.3,120.5,1.52,42.0,9.4,31.8
3150,9,2026-03-01,173,Poor,100.7,158.1,1.38,26.4,6.7,38.6
3151,9,2026-03-02,106,Poor,53.7,82.2,1.1,33.9,11.7,36.7
3152,9,2026-03-03,193,Poor,99.6,164.4,1.88,43.0,6.6,27.9
3153,9,2026-03-04,173,Poor,71.3,109.2,1.28,55.0,12.9,38.1
3154,9,2026-03-05,146,Poor,71.9,105.0,1.31,24.1,17.0,27.6
3155,9,2026-03-06,133,Poor,61.6,107.5,1.21,28.0,3.7,32.3
3156,9,2026-03-07,158,Poor,73.5,104.0,0.41,31.1,10.2,35.1
3157,9,2026-03-08,186,Poor,88.9,126.9,1.24,51.8,6.7,6.2
3158,9,2026-03-09,115,Poor,49.3,70.3,0.48,20.9,13.4,31.4
3159,9,2026-03-10,186,Poor,76.6,125.2,1.39,11.3,11.7,23.9
3160,9,2026-03-11,99,Moderate,42.4,59.8,1.49,40.3,2.1,22.8
3161,9,2026-03-12,196,Poor,88.1,128.1,0.94,32.6,13.9,19.2
3162,9,2026-03-13,142,Poor,64.0,112.2,1.21,57.9,7.7,52.8
3163,9,2026-03-14,162,Poor,69.5,107.6,1.49,48.6,8.9,24.3
3164,9,2026-03-15,137,Poor,75.3,127.3,1.29,28.3,7.1,42.7
3165,9,2026-03-16,198,Poor,106.6,156.3,1.34,33.0,16.0,24.0
3166,9,2026-03-17,167,Poor,94.8,134.0,1.96,29.9,10.1,15.5
3167,9,2026-03-18,157,Poor,87.7,126.0,0.31,20.5,6.9,16.8
3168,9,2026-03-19,140,Poor,65.1,117.1,1.79,33.8,11.7,29.8
3169,9,2026-03-20,172,Poor,85.3,131.8,1.17,43.1,13.3,11.7
3170,9,2026-03-21,173,Poor,76.2,126.4,1.17,39.0,15.7,40.7
3171,9,2026-03-22,176,Poor,73.8,131.2,0.75,18.9,10.9,35.6
3172,9,2026-03-23,174,Poor,81.0,136.5,1.25,37.0,8.0,16.5
3173,9,2026-03-24,164,Poor,83.5,123.8,1.82,46.4,13.4,32.2
3174,9,2026-03-25,111,Poor,62.5,107.5,0.64,26.3,16.6,25.9
3175,9,2026-03-26,122,Poor,72.5,112.2,1.21,53.8,9.4,48.3
3176,9,2026-03-27,128,Poor,67.7,95.4,0.81,29.5,15.7,36.7
3177,9,2026-03-28,191,Poor,114.2,193.9,1.03,39.1,16.6,14.7
3178,9,2026-03-29,133,Poor,58.3,87.1,1.63,37.3,20.9,7.6
3179,9,2026-03-30,156,Poor,84.7,123.2,0.72,28.0,14.9,38.4
3180,9,2026-03-31,119,Poor,66.9,98.2,0.66,55.2,14.0,29.9
3181,9,2026-04-01,163,Poor,71.8,110.6,1.5,26.7,19.9,32.6
3182,9,2026-04-02,140,Poor,76.6,135.7,1.18,45.8,20.6,40.5
3183,9,2026-04-03,174,Poor,73.9,122.9,0.99,35.2,14.7,35.8
3184,9,2026-04-04,258,Unhealthy,146.1,232.0,1.05,31.3,17.2,50.3
3185,9,2026-04-05,214,Unhealthy,101.5,167.8,0.88,34.6,9.1,29.6
3186,9,2026-04-06,147,Poor,74.0,104.5,0.85,31.3,11.3,16.2
3187,9,2026-04-07,139,Poor,61.7,87.5,0.96,32.5,10.5,13.6
3188,9,2026-04-08,155,Poor,64.6,107.1,0.2,20.8,1.8,38.7
3189,9,2026-04-09,196,Poor,110.7,177.6,1.77,23.6,10.1,42.2
3190,9,2026-04-10,133,Poor,70.1,113.4,1.07,43.1,5.0,59.0
3191,9,2026-04-11,187,Poor,90.6,162.5,0.29,35.3,24.0,15.2
3192,9,2026-04-12,158,Poor,74.7,120.8,1.54,34.3,7.0,12.4
3193,9,2026-04-13,151,Poor,72.7,116.2,1.14,44.2,13.3,21.0
3194,9,2026-04-14,174,Poor,101.9,169.4,1.55,29.1,20.0,26.5
3195,9,2026-04-15,156,Poor,83.9,149.2,1.42,19.2,8.2,7.7
3196,9,2026-04-16,173,Poor,89.2,153.7,1.36,29.9,17.8,42.8
3197,9,2026-04-17,203,Unhealthy,91.9,150.1,1.8,44.9,13.0,18.1
3198,9,2026-04-18,190,Poor,105.5,182.1,1.22,28.1,8.1,13.2
3199,9,2026-04-19,135,Poor,63.6,102.0,1.58,22.3,15.1,35.6
3200,9,2026-04-20,151,Poor,84.0,145.7,0.8,32.8,9.8,34.8
3201,9,2026-04-21,162,Poor,91.3,158.6,1.54,30.7,9.5,21.9
3202,9,2026-04-22,172,Poor,80.7,127.3,0.95,34.8,16.2,23.5
3203,9,2026-04-23,183,Poor,88.1,126.4,0.63,32.1,7.9,19.4
3204,9,2026-04-24,176,Poor,93.9,166.6,1.67,41.6,14.5,13.0
3205,9,2026-04-25,149,Poor,60.9,88.1,1.12,34.9,12.8,34.6
3206,9,2026-04-26,206,Unhealthy,116.4,178.8,1.38,21.4,23.3,29.6
3207,9,2026-04-27,92,Moderate,40.0,70.2,1.0,16.6,7.3,19.3
3208,9,2026-04-28,196,Poor,90.2,134.0,1.75,37.3,3.1,24.1
3209,9,2026-04-29,148,Poor,80.3,125.1,1.67,36.2,5.8,19.2
3210,9,2026-04-30,161,Poor,88.5,139.5,0.89,34.1,6.8,13.5
3211,9,2026-05-01,117,Poor,61.7,108.9,0.75,23.1,9.2,34.8
3212,9,2026-05-02,151,Poor,84.1,125.2,0.76,48.1,12.9,25.9
3213,9,2026-05-03,124,Poor,69.7,104.6,1.18,44.4,22.9,14.2
3214,9,2026-05-04,138,Poor,56.7,87.0,1.15,29.4,21.2,25.0
3215,9,2026-05-05,177,Poor,104.2,158.0,1.81,41.6,9.7,42.5
3216,9,2026-05-06,192,Poor,104.6,187.2,0.77,35.8,19.2,22.5
3217,9,2026-05-07,240,Unhealthy,113.1,192.0,1.74,41.7,12.4,42.7
3218,9,2026-05-08,120,Poor,49.2,75.4,0.75,33.6,15.4,20.9
3219,9,2026-05-09,180,Poor,75.0,118.3,0.94,49.0,10.4,22.0
3220,9,2026-05-10,85,Moderate,42.0,67.4,0.7,31.3,16.7,26.0
3221,9,2026-05-11,158,Poor,85.2,122.4,1.17,13.6,16.9,30.8
3222,9,2026-05-12,179,Poor,79.7,121.3,1.52,41.9,17.4,35.0
3223,9,2026-05-13,174,Poor,78.5,127.2,0.7,47.7,14.7,35.4
3224,9,2026-05-14,131,Poor,69.3,123.5,1.31,10.9,13.3,11.5
3225,9,2026-05-15,124,Poor,68.0,110.4,0.84,42.9,16.0,29.3
3226,9,2026-05-16,184,Poor,95.5,150.2,0.65,49.1,4.5,24.9
3227,9,2026-05-17,111,Poor,61.3,93.6,1.0,29.2,24.7,32.3
3228,9,2026-05-18,136,Poor,66.9,102.0,0.85,15.1,13.6,35.2
3229,9,2026-05-19,142,Poor,83.0,120.3,0.71,26.6,3.4,17.5
3230,9,2026-05-20,151,Poor,64.3,94.9,0.93,37.0,13.5,31.8
3231,9,2026-05-21,110,Poor,60.8,105.3,1.85,20.2,14.5,18.8
3232,9,2026-05-22,139,Poor,75.1,105.7,0.97,26.8,8.6,6.7
3233,9,2026-05-23,87,Moderate,36.3,56.6,0.88,38.1,15.5,9.0
3234,9,2026-05-24,132,Poor,78.4,122.3,1.43,45.2,4.0,33.0
3235,9,2026-05-25,212,Unhealthy,106.0,150.0,0.87,41.8,12.3,37.3
3236,9,2026-05-26,70,Moderate,39.0,63.9,0.48,36.6,6.5,26.7
3237,9,2026-05-27,157,Poor,80.7,136.1,0.95,62.5,5.1,23.0
3238,9,2026-05-28,118,Poor,66.6,108.3,1.45,60.1,10.5,22.2
3239,9,2026-05-29,154,Poor,85.6,149.0,1.02,20.5,12.2,46.8
3240,9,2026-05-30,178,Poor,88.5,148.0,0.57,31.6,12.4,29.7
3241,9,2026-05-31,129,Poor,64.8,96.8,0.56,43.9,11.4,29.5
3242,9,2026-06-01,162,Poor,94.1,138.9,1.34,28.3,8.7,27.7
3243,9,2026-06-02,112,Poor,48.2,86.1,0.65,20.0,18.0,7.7
3244,9,2026-06-03,168,Poor,98.3,153.8,1.58,22.2,13.5,23.3
3245,9,2026-06-04,125,Poor,50.6,77.0,0.59,20.5,17.5,40.4
3246,9,2026-06-05,110,Poor,50.3,88.0,1.51,16.3,12.1,6.8
3247,9,2026-06-06,136,Poor,62.2,87.3,0.95,62.0,23.6,27.4
3248,9,2026-06-07,135,Poor,75.5,112.4,0.2,44.5,21.8,24.1
3249,9,2026-06-08,177,Poor,94.7,157.6,0.84,40.7,12.9,37.4
3250,9,2026-06-09,139,Poor,81.1,135.0,0.71,25.7,18.3,14.1
3251,9,2026-06-10,173,Poor,83.1,141.9,0.4,31.5,15.2,24.5
3252,9,2026-06-11,131,Poor,68.8,105.0,1.33,32.2,15.4,37.4
3253,9,2026-06-12,219,Unhealthy,122.5,204.8,1.5,32.5,10.8,23.3
3254,9,2026-06-13,175,Poor,76.4,115.2,0.93,27.9,1.3,2
3255,9,2026-06-14,213,Unhealthy,116.3,171.7,1.45,10.5,9.8,39.6
3256,9,2026-06-15,176,Poor,70.8,118.6,0.85,78.1,8.7,24.8
3257,9,2026-06-16,192,Poor,90.9,143.2,0.99,28.6,10.4,44.9
3258,9,2026-06-17,159,Poor,64.8,109.1,0.52,31.7,13.3,20.0
3259,9,2026-06-18,137,Poor,58.1,82.3,0.52,30.9,13.5,19.3
3260,9,2026-06-19,158,Poor,88.8,126.3,1.29,40.3,11.7,46.2
3261,9,2026-06-20,181,Poor,76.0,131.9,0.88,41.0,11.5,32.0
3262,9,2026-06-21,176,Poor,74.4,124.1,1.55,20.4,10.4,26.3
3263,9,2026-06-22,186,Poor,81.6,138.4,1.15,31.4,3.8,37.4
3264,9,2026-06-23,191,Poor,100.8,146.6,1.03,24.8,16.5,20.3
3265,9,2026-06-24,232,Unhealthy,115.8,176.8,1.87,37.6,14.0,25.2
3266,9,2026-06-25,242,Unhealthy,126.7,197.3,1.61,45.1,20.0,37.4
3267,9,2026-06-26,138,Poor,59.1,84.9,0.96,28.5,17.0,2
3268,9,2026-06-27,35,Good,19.5,33.6,1.46,21.1,15.5,32.4
3269,9,2026-06-28,145,Poor,67.4,97.6,0.85,25.0,6.1,26.1
3270,9,2026-06-29,143,Poor,81.7,129.7,0.71,25.8,16.4,33.3
3271,9,2026-06-30,176,Poor,99.1,168.4,1.13,37.9,10.0,17.6
3272,9,2026-07-01,211,Unhealthy,93.2,134.7,0.7,40.2,19.0,32.8
3273,9,2026-07-02,221,Unhealthy,129.9,231.8,1.68,23.2,2.4,22.9
3274,9,2026-07-03,153,Poor,62.0,93.3,0.53,59.2,11.3,26.0
3275,9,2026-07-04,203,Unhealthy,106.9,179.8,1.18,42.5,19.9,37.4
3276,9,2026-07-05,202,Unhealthy,103.5,153.4,0.73,38.2,7.0,16.1
3277,9,2026-07-06,281,Unhealthy,130.1,200.4,1.56,29.9,6.8,23.7
3278,9,2026-07-07,89,Moderate,43.2,76.8,2.11,49.7,3.2,32.1
3279,9,2026-07-08,183,Poor,83.1,117.0,0.88,36.5,16.6,23.3
3280,9,2026-07-09,151,Poor,84.5,126.7,1.09,24.7,8.2,20.0
3281,9,2026-07-10,210,Unhealthy,84.7,137.4,1.26,44.6,7.6,46.7
3282,9,2026-07-11,145,Poor,82.0,133.6,1.8,27.0,9.0,4.0
3283,9,2026-07-12,195,Poor,99.2,152.6,1.57,36.9,12.2,24.4
3284,9,2026-07-13,169,Poor,96.8,165.9,0.8,33.9,11.1,23.8
3285,9,2026-07-14,177,Poor,75.4,115.9,0.46,21.0,10.5,26.6
3286,10,2025-07-15,105,Poor,42.3,64.8,0.76,22.0,14.1,37.9
3287,10,2025-07-16,179,Poor,106.5,163.6,1.44,34.5,7.8,30.4
3288,10,2025-07-17,58,Moderate,33.0,48.1,1.39,43.5,7.7,27.3
3289,10,2025-07-18,111,Poor,66.6,99.2,1.42,13.7,9.5,42.1
3290,10,2025-07-19,117,Poor,56.6,89.5,0.84,34.5,22.4,47.0
3291,10,2025-07-20,137,Poor,56.2,86.3,1.71,44.9,17.9,20.6
3292,10,2025-07-21,129,Poor,65.1,116.7,1.09,38.9,7.4,25.8
3293,10,2025-07-22,80,Moderate,37.8,61.7,1.53,25.9,12.7,28.5
3294,10,2025-07-23,158,Poor,74.1,104.8,1.43,34.3,10.0,13.7
3295,10,2025-07-24,74,Moderate,40.0,67.2,0.41,32.6,3.2,28.1
3296,10,2025-07-25,103,Poor,48.9,74.7,1.03,51.2,14.5,39.1
3297,10,2025-07-26,124,Poor,60.8,102.1,1.18,51.7,2.8,9.3
3298,10,2025-07-27,72,Moderate,41.9,61.7,0.88,34.4,9.0,21.2
3299,10,2025-07-28,71,Moderate,40.8,59.7,1.1,59.9,8.7,42.4
3300,10,2025-07-29,68,Moderate,32.8,48.8,1.43,21.7,8.9,41.0
3301,10,2025-07-30,200,Poor,114.8,205.4,1.25,17.4,10.5,27.1
3302,10,2025-07-31,97,Moderate,47.2,76.4,1.33,22.6,12.7,27.2
3303,10,2025-08-01,104,Poor,59.0,100.5,0.74,30.9,14.4,44.0
3304,10,2025-08-02,163,Poor,84.5,147.9,0.88,41.1,13.6,30.6
3305,10,2025-08-03,144,Poor,81.5,141.4,1.05,15.5,18.7,21.7
3306,10,2025-08-04,121,Poor,49.6,82.9,1.41,15.2,13.9,40.6
3307,10,2025-08-05,120,Poor,57.5,87.3,0.98,10.4,14.7,9.0
3308,10,2025-08-06,185,Poor,86.2,134.6,1.06,40.1,24.4,16.7
3309,10,2025-08-07,212,Unhealthy,99.2,176.8,0.35,43.7,16.7,24.7
3310,10,2025-08-08,45,Good,21.4,31.2,1.12,10.8,11.8,32.6
3311,10,2025-08-09,60,Moderate,34.6,61.2,1.55,23.0,17.8,28.2
3312,10,2025-08-10,35,Good,16.8,23.6,1.19,46.5,9.3,36.4
3313,10,2025-08-11,96,Moderate,46.5,80.4,1.15,23.4,13.2,31.2
3314,10,2025-08-12,182,Poor,79.5,139.7,0.52,13.4,12.6,36.1
3315,10,2025-08-13,41,Good,20.5,31.3,1.52,30.7,14.7,2
3316,10,2025-08-14,88,Moderate,45.7,69.2,0.79,38.2,8.5,28.0
3317,10,2025-08-15,99,Moderate,58.2,84.2,0.71,63.1,8.6,38.7
3318,10,2025-08-16,96,Moderate,53.2,75.4,1.25,54.4,10.3,33.8
3319,10,2025-08-17,171,Poor,95.1,136.9,0.78,24.8,4.0,16.4
3320,10,2025-08-18,43,Good,22.5,39.5,0.7,22.7,8.5,20.8
3321,10,2025-08-19,80,Moderate,36.8,63.1,1.08,33.7,12.0,3.2
3322,10,2025-08-20,97,Moderate,55.4,97.5,0.85,55.2,21.6,31.1
3323,10,2025-08-21,127,Poor,55.1,83.4,0.91,22.6,10.8,33.1
3324,10,2025-08-22,147,Poor,85.7,153.2,1.38,45.3,5.0,36.9
3325,10,2025-08-23,91,Moderate,44.7,80.5,1.47,59.9,15.8,28.5
3326,10,2025-08-24,100,Moderate,49.8,72.9,0.82,16.7,18.6,21.4
3327,10,2025-08-25,63,Moderate,30.4,54.0,1.43,22.6,13.3,17.2
3328,10,2025-08-26,160,Poor,95.7,152.0,1.33,41.2,14.3,24.5
3329,10,2025-08-27,153,Poor,83.9,121.7,1.5,43.0,21.4,21.3
3330,10,2025-08-28,97,Moderate,56.8,96.0,1.38,51.3,10.2,25.6
3331,10,2025-08-29,71,Moderate,41.3,64.8,1.31,30.4,17.8,39.8
3332,10,2025-08-30,130,Poor,75.5,116.0,0.81,23.6,17.8,33.5
3333,10,2025-08-31,124,Poor,50.0,89.9,1.65,36.6,15.6,35.5
3334,10,2025-09-01,133,Poor,64.3,102.5,0.7,53.9,6.3,12.8
3335,10,2025-09-02,169,Poor,70.5,113.8,1.27,23.6,10.7,19.9
3336,10,2025-09-03,131,Poor,57.2,102.8,0.58,30.2,6.4,34.5
3337,10,2025-09-04,172,Poor,69.3,112.1,1.4,45.9,9.1,21.8
3338,10,2025-09-05,137,Poor,70.0,116.4,1.4,36.6,15.0,11.9
3339,10,2025-09-06,138,Poor,66.1,109.4,1.33,40.4,11.8,31.1
3340,10,2025-09-07,76,Moderate,35.4,57.0,1.42,61.4,19.7,37.6
3341,10,2025-09-08,126,Poor,57.7,92.7,0.2,50.3,12.8,47.3
3342,10,2025-09-09,113,Poor,56.0,84.3,1.46,23.4,10.5,16.9
3343,10,2025-09-10,15,Good,8.3,14.4,0.86,44.9,19.4,28.4
3344,10,2025-09-11,149,Poor,84.2,136.0,0.92,31.1,8.7,25.0
3345,10,2025-09-12,81,Moderate,45.8,76.7,0.51,21.1,21.5,45.0
3346,10,2025-09-13,70,Moderate,36.6,56.2,1.02,9.0,12.5,31.4
3347,10,2025-09-14,151,Poor,70.1,109.2,1.57,36.9,4.3,30.9
3348,10,2025-09-15,73,Moderate,36.8,63.7,0.71,47.7,7.2,32.9
3349,10,2025-09-16,126,Poor,63.4,90.9,1.16,39.3,17.1,21.8
3350,10,2025-09-17,97,Moderate,40.5,64.2,1.4,60.9,18.4,27.5
3351,10,2025-09-18,84,Moderate,37.8,61.6,1.51,26.3,7.9,26.4
3352,10,2025-09-19,61,Moderate,25.1,36.3,0.76,14.4,12.2,34.8
3353,10,2025-09-20,147,Poor,76.7,113.6,1.09,31.7,14.9,32.7
3354,10,2025-09-21,88,Moderate,38.6,59.7,0.45,41.8,16.9,46.6
3355,10,2025-09-22,97,Moderate,41.3,59.0,1.41,27.0,7.9,23.3
3356,10,2025-09-23,125,Poor,65.3,111.4,1.24,17.8,9.4,29.7
3357,10,2025-09-24,109,Poor,61.0,93.4,1.51,37.1,1.5,26.6
3358,10,2025-09-25,100,Moderate,48.0,78.4,1.19,36.0,12.7,13.1
3359,10,2025-09-26,77,Moderate,37.5,57.1,1.43,38.7,22.9,41.2
3360,10,2025-09-27,105,Poor,46.7,72.2,0.84,23.4,19.0,34.7
3361,10,2025-09-28,163,Poor,93.8,155.4,1.62,26.9,13.7,43.0
3362,10,2025-09-29,116,Poor,48.3,82.1,0.74,14.5,10.6,21.6
3363,10,2025-09-30,113,Poor,65.3,104.4,1.18,26.2,13.8,31.9
3364,10,2025-10-01,211,Unhealthy,107.3,167.9,1.36,33.9,19.9,30.9
3365,10,2025-10-02,107,Poor,51.4,82.4,1.31,20.0,6.8,27.8
3366,10,2025-10-03,82,Moderate,37.6,66.8,0.58,63.2,13.6,30.3
3367,10,2025-10-04,59,Moderate,32.3,52.8,1.37,39.0,12.8,25.1
3368,10,2025-10-05,134,Poor,63.7,103.2,0.81,33.5,20.1,25.2
3369,10,2025-10-06,144,Poor,84.6,151.3,1.04,17.4,15.5,14.4
3370,10,2025-10-07,101,Poor,41.5,58.5,0.65,36.0,12.4,39.8
3371,10,2025-10-08,71,Moderate,40.4,70.3,1.24,33.3,17.9,21.4
3372,10,2025-10-09,146,Poor,83.3,129.0,0.79,38.0,18.8,18.1
3373,10,2025-10-10,115,Poor,58.8,91.0,0.8,5.7,11.1,23.8
3374,10,2025-10-11,94,Moderate,38.5,58.0,1.18,32.2,13.2,13.0
3375,10,2025-10-12,50,Good,26.5,39.9,1.3,20.7,11.6,33.1
3376,10,2025-10-13,111,Poor,61.3,96.3,1.57,39.6,12.8,16.9
3377,10,2025-10-14,131,Poor,78.6,117.3,0.2,30.4,5.6,39.7
3378,10,2025-10-15,67,Moderate,32.8,55.9,1.05,35.7,20.3,31.0
3379,10,2025-10-16,109,Poor,56.5,84.5,1.56,54.8,11.0,19.6
3380,10,2025-10-17,159,Poor,90.8,159.0,0.31,21.1,6.9,16.8
3381,10,2025-10-18,123,Poor,65.1,91.4,1.76,34.0,8.5,33.8
3382,10,2025-10-19,95,Moderate,46.4,81.9,2.35,55.5,7.5,35.7
3383,10,2025-10-20,107,Poor,62.8,99.1,1.83,17.6,1,41.1
3384,10,2025-10-21,129,Poor,72.3,110.2,0.98,40.2,14.8,38.6
3385,10,2025-10-22,153,Poor,70.0,98.2,0.92,24.9,13.4,34.8
3386,10,2025-10-23,155,Poor,79.8,114.8,1.01,24.2,15.8,21.6
3387,10,2025-10-24,47,Good,25.7,44.2,1.01,60.6,16.7,33.6
3388,10,2025-10-25,82,Moderate,44.8,63.8,1.47,43.6,6.8,24.5
3389,10,2025-10-26,78,Moderate,41.7,60.4,1.98,29.3,16.6,35.5
3390,10,2025-10-27,85,Moderate,37.0,55.9,1.28,61.7,15.6,43.5
3391,10,2025-10-28,158,Poor,83.4,133.2,0.74,34.1,7.5,29.2
3392,10,2025-10-29,150,Poor,71.5,111.3,1.44,27.7,12.6,21.1
3393,10,2025-10-30,120,Poor,63.3,106.8,1.24,32.4,18.3,45.9
3394,10,2025-10-31,146,Poor,72.5,118.3,0.27,33.9,18.2,18.9
3395,10,2025-11-01,212,Unhealthy,87.6,143.5,1.46,16.7,11.4,17.7
3396,10,2025-11-02,174,Poor,74.5,129.0,1.44,24.4,7.9,19.2
3397,10,2025-11-03,205,Unhealthy,83.1,136.0,0.87,42.2,12.2,30.1
3398,10,2025-11-04,217,Unhealthy,87.7,138.4,1.33,34.7,1,29.5
3399,10,2025-11-05,186,Poor,108.2,172.7,1.29,29.0,17.7,27.0
3400,10,2025-11-06,155,Poor,75.2,115.6,0.59,47.6,17.2,11.6
3401,10,2025-11-07,158,Poor,74.8,108.3,1.15,17.0,1,10.3
3402,10,2025-11-08,194,Poor,92.5,133.8,0.67,64.3,5.4,26.0
3403,10,2025-11-09,129,Poor,74.9,120.2,1.44,18.5,17.4,41.8
3404,10,2025-11-10,202,Unhealthy,83.4,122.3,1.18,53.9,13.7,4.5
3405,10,2025-11-11,166,Poor,70.7,117.1,1.0,42.7,5.3,33.4
3406,10,2025-11-12,154,Poor,82.0,144.2,0.6,30.9,10.6,42.0
3407,10,2025-11-13,149,Poor,85.0,150.6,1.34,24.6,11.8,35.5
3408,10,2025-11-14,158,Poor,90.0,136.8,1.14,18.2,14.8,25.1
3409,10,2025-11-15,90,Moderate,48.1,75.7,1.13,27.0,19.6,17.2
3410,10,2025-11-16,194,Poor,80.6,144.1,1.38,35.0,9.8,25.1
3411,10,2025-11-17,165,Poor,94.4,162.2,1.26,34.6,8.6,33.2
3412,10,2025-11-18,230,Unhealthy,136.3,226.7,1.36,22.7,8.6,23.0
3413,10,2025-11-19,160,Poor,65.9,117.7,1.61,45.0,12.6,30.1
3414,10,2025-11-20,146,Poor,76.2,110.0,1.27,33.5,4.7,30.2
3415,10,2025-11-21,98,Moderate,53.0,89.3,1.5,38.3,9.4,31.8
3416,10,2025-11-22,165,Poor,71.5,122.7,0.87,51.6,10.8,27.8
3417,10,2025-11-23,178,Poor,76.8,116.3,1.19,46.6,11.9,31.0
3418,10,2025-11-24,163,Poor,86.9,126.0,1.34,45.0,11.9,35.0
3419,10,2025-11-25,153,Poor,79.9,116.9,1.22,38.3,11.9,19.9
3420,10,2025-11-26,186,Poor,88.1,137.9,0.74,21.6,12.3,24.7
3421,10,2025-11-27,205,Unhealthy,100.0,142.7,2.09,59.8,15.4,50.3
3422,10,2025-11-28,158,Poor,93.9,164.5,0.2,38.3,12.6,39.8
3423,10,2025-11-29,115,Poor,68.6,117.3,0.99,26.2,13.1,29.2
3424,10,2025-11-30,185,Poor,77.8,129.1,1.64,42.9,16.5,19.0
3425,10,2025-12-01,203,Unhealthy,97.6,140.8,0.61,52.7,15.1,34.9
3426,10,2025-12-02,133,Poor,66.5,106.1,0.76,53.8,12.3,18.6
3427,10,2025-12-03,155,Poor,81.5,128.1,0.99,35.7,15.4,24.6
3428,10,2025-12-04,169,Poor,89.5,127.7,0.99,38.7,21.2,5.1
3429,10,2025-12-05,213,Unhealthy,85.6,121.5,0.63,60.8,13.3,27.0
3430,10,2025-12-06,157,Poor,80.7,122.4,0.77,39.3,7.8,31.7
3431,10,2025-12-07,117,Poor,51.3,80.9,0.7,50.0,12.2,7.6
3432,10,2025-12-08,211,Unhealthy,87.1,156.2,0.86,38.8,14.4,30.7
3433,10,2025-12-09,202,Unhealthy,87.8,139.5,0.66,42.7,11.3,38.5
3434,10,2025-12-10,167,Poor,96.9,139.9,1.32,27.9,14.2,28.1
3435,10,2025-12-11,202,Unhealthy,111.0,194.6,1.58,50.4,7.6,63.3
3436,10,2025-12-12,156,Poor,66.4,103.3,1.25,42.5,21.7,49.7
3437,10,2025-12-13,195,Poor,83.5,120.3,1.09,30.2,3.0,25.7
3438,10,2025-12-14,173,Poor,93.6,149.8,2.39,34.9,16.9,36.0
3439,10,2025-12-15,184,Poor,98.9,160.0,1.61,40.7,18.2,31.3
3440,10,2025-12-16,200,Poor,100.2,167.3,1.1,61.2,11.4,17.2
3441,10,2025-12-17,231,Unhealthy,116.9,170.3,0.71,26.8,18.1,36.6
3442,10,2025-12-18,200,Poor,101.4,171.3,1.15,40.9,8.7,28.4
3443,10,2025-12-19,199,Poor,105.2,156.8,1.45,42.6,19.1,19.8
3444,10,2025-12-20,178,Poor,98.8,173.2,0.72,37.0,8.2,44.4
3445,10,2025-12-21,249,Unhealthy,133.9,213.5,1.25,30.4,14.5,50.4
3446,10,2025-12-22,160,Poor,77.5,134.4,1.54,38.4,12.8,22.4
3447,10,2025-12-23,141,Poor,83.2,125.7,0.69,49.5,16.7,35.5
3448,10,2025-12-24,140,Poor,71.4,114.6,0.51,44.6,11.5,12.8
3449,10,2025-12-25,171,Poor,96.9,172.6,1.09,35.1,7.7,19.9
3450,10,2025-12-26,170,Poor,84.9,131.4,0.67,37.8,14.5,36.7
3451,10,2025-12-27,209,Unhealthy,98.0,154.9,0.82,34.7,16.0,43.2
3452,10,2025-12-28,152,Poor,64.5,114.0,0.72,46.2,15.8,24.7
3453,10,2025-12-29,227,Unhealthy,109.7,160.7,0.55,38.0,10.8,32.6
3454,10,2025-12-30,181,Poor,84.9,146.3,0.54,52.1,11.9,24.8
3455,10,2025-12-31,108,Poor,54.2,88.4,0.58,38.4,28.3,24.9
3456,10,2026-01-01,132,Poor,77.6,129.2,1.36,36.8,14.6,22.0
3457,10,2026-01-02,111,Poor,56.8,82.5,0.76,48.5,2.7,24.2
3458,10,2026-01-03,182,Poor,87.3,122.4,1.0,19.7,9.0,23.6
3459,10,2026-01-04,163,Poor,87.0,148.8,1.08,7.7,2.7,19.6
3460,10,2026-01-05,225,Unhealthy,134.5,206.0,1.52,44.6,7.9,21.7
3461,10,2026-01-06,246,Unhealthy,119.1,204.1,1.45,52.5,23.7,31.1
3462,10,2026-01-07,161,Poor,85.5,121.1,1.64,33.8,9.7,28.4
3463,10,2026-01-08,215,Unhealthy,96.5,140.9,0.88,45.1,8.4,35.8
3464,10,2026-01-09,169,Poor,86.5,140.4,0.9,49.6,9.7,33.2
3465,10,2026-01-10,182,Poor,86.0,149.9,0.48,19.5,25.2,35.8
3466,10,2026-01-11,182,Poor,99.9,167.4,0.92,31.6,7.2,25.9
3467,10,2026-01-12,180,Poor,72.1,118.0,0.67,34.9,14.4,33.1
